경마장,경주일,경주번호,경주거리,프로그램예상순위1,프로그램최근8경주기준예상순위,경주마나이,경주마성별,부담중량,부담증량증감,마체중증감,경주마체중,마번,경주마,프로그램최종예상순위,초반200,종반600,종반200,기록점수,최근8,연대,실제순위,단승식배당율,연승식배당율,기수복승율,조교사복승율,출주주기,is_candidate,rank_diff,score_diff,p_초반200,p_종반600,p_종반200,p_기록점수,perf_best,score_perf,p_최근8,p_연대,score_stability,score_weight,p_j,p_t,score_conn,dark_score_raw,dark_score,복병코멘트,basis_dark
부산,20231203,3,1800,5,3,3.0,거,54.5,-1.0,5.0,530 +5,2,다함께달리자,3,62.4,47.0,71.4,42.8,62.0,55.6,2,15.9,3.4,19.0,27.9,30,0,2,5.0,100.0,100.0,100.0,100.0,100.0,30.0,100.0,100.0,15.0,10.0,64.78055077452667,95.46041308089501,10.0,70.0,0.0,후보아님(m_rank<4),"diff 5.0/15 (|rank-r_pop|=2), perf 30.0/30 (best_pct=100.0), stab 15.0/15 (p_trend=100.0, p_jt=100.0), weight 10.0/10 (Δhandy=-1.0, Δwt=5.0), conn 10.0/10 (p_j=64.8, p_t=95.5)"
부산,20231203,4,1800,8,7,3.0,암,52.0,0.0,-2.0,493 -2,2,피플파워,7,87.2,0.0,0.0,38.4,48.3,55.7,3,21.9,4.2,23.4,23.0,23,1,1,2.5,100.0,100.0,100.0,100.0,100.0,30.0,100.0,100.0,15.0,10.0,81.62650602409639,81.41135972461274,10.0,67.5,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK,"diff 2.5/15 (|rank-r_pop|=1), perf 30.0/30 (best_pct=100.0), stab 15.0/15 (p_trend=100.0, p_jt=100.0), weight 10.0/10 (Δhandy=0.0, Δwt=-2.0), conn 10.0/10 (p_j=81.6, p_t=81.4)"
부산,20231203,5,1200,9,9,2.0,암,54.0,0.0,1.0,495 +1,2,로드스타,9,41.6,21.9,20.1,27.2,63.8,0.0,3,50.7,13.0,15.5,9.4,23,1,0,0.0,100.0,100.0,100.0,100.0,100.0,30.0,100.0,100.0,15.0,10.0,44.320137693631665,6.73407917383821,10.0,65.0,65.0,복병유력 65.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK,"diff 0.0/15 (|rank-r_pop|=0), perf 30.0/30 (best_pct=100.0), stab 15.0/15 (p_trend=100.0, p_jt=100.0), weight 10.0/10 (Δhandy=0.0, Δwt=1.0), conn 10.0/10 (p_j=44.3, p_t=6.7)"
부산,20231208,1,1200,7,9,3.0,암,55.0,1.0,8.0,517 +8,2,그린치프,9,15.8,61.3,44.4,47.8,27.8,0.0,2,39.4,7.0,6.4,15.9,327,1,2,5.0,100.0,100.0,100.0,100.0,100.0,30.0,100.0,100.0,15.0,10.0,3.3347676419965575,30.550774526678143,0.0,60.0,60.0,복병유력 60.0점 · 구간강점/폼/연대OK/체중/부담안정,"diff 5.0/15 (|rank-r_pop|=2), perf 30.0/30 (best_pct=100.0), stab 15.0/15 (p_trend=100.0, p_jt=100.0), weight 10.0/10 (Δhandy=1.0, Δwt=8.0), conn 0.0/10 (p_j=3.3, p_t=30.6)"
부산,20231208,2,1300,5,1,2.0,암,53.0,0.0,0.0,441 +0,3,퀸즈플레타,1,84.0,40.3,33.3,56.9,57.0,100.0,2,19.2,3.3,23.1,20.8,28,0,4,10.0,100.0,100.0,100.0,100.0,100.0,30.0,100.0,100.0,15.0,10.0,80.78743545611016,69.16953528399311,10.0,75.0,0.0,후보아님(m_rank<4),"diff 10.0/15 (|rank-r_pop|=4), perf 30.0/30 (best_pct=100.0), stab 15.0/15 (p_trend=100.0, p_jt=100.0), weight 10.0/10 (Δhandy=0.0, Δwt=0.0), conn 10.0/10 (p_j=80.8, p_t=69.2)"
부산,20231208,5,1400,10,10,3.0,거,54.0,0.0,-5.0,468 -5,8,어나더원,10,54.7,0.0,0.0,42.2,59.8,45.2,3,63.2,11.6,15.8,20.6,14,1,0,0.0,100.0,100.0,100.0,100.0,100.0,30.0,100.0,100.0,15.0,10.0,45.61101549053356,67.92168674698796,10.0,65.0,65.0,복병유력 65.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK,"diff 0.0/15 (|rank-r_pop|=0), perf 30.0/30 (best_pct=100.0), stab 15.0/15 (p_trend=100.0, p_jt=100.0), weight 10.0/10 (Δhandy=0.0, Δwt=-5.0), conn 10.0/10 (p_j=45.6, p_t=67.9)"
부산,20231208,6,1300,8,10,3.0,수,54.5,0.0,-7.0,500 -7,3,에브리킹이지,10,19.8,44.3,45.7,38.2,33.3,57.9,3,41.7,5.0,23.1,19.3,33,1,2,5.0,100.0,100.0,100.0,100.0,100.0,30.0,100.0,100.0,15.0,10.0,80.78743545611016,59.401893287435456,10.0,70.0,70.0,복병강 70.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK,"diff 5.0/15 (|rank-r_pop|=2), perf 30.0/30 (best_pct=100.0), stab 15.0/15 (p_trend=100.0, p_jt=100.0), weight 10.0/10 (Δhandy=0.0, Δwt=-7.0), conn 10.0/10 (p_j=80.8, p_t=59.4)"
부산,20231208,8,1800,10,8,6.0,거,53.5,-1.5,-2.0,470 -2,2,고블린,10,59.0,85.4,79.1,56.5,27.5,33.1,1,15.8,3.7,15.8,14.9,26,1,2,5.0,50.0,100.0,50.0,50.0,100.0,30.0,50.0,50.0,15.0,0.0,45.61101549053356,26.183304647160067,10.0,60.0,60.0,복병유력 60.0점 · 구간강점/폼/연대OK/기수/조교OK,"diff 5.0/15 (|rank-r_pop|=2), perf 30.0/30 (best_pct=100.0), stab 15.0/15 (p_trend=50.0, p_jt=50.0), weight 0.0/10 (Δhandy=-1.5, Δwt=-2.0), conn 10.0/10 (p_j=45.6, p_t=26.2)"
부산,20231208,8,1800,8,4,5.0,암,51.0,0.0,3.0,491 +3,3,청마황후,4,71.0,83.7,81.4,65.5,59.5,38.4,3,11.1,3.2,23.5,8.0,14,1,4,10.0,100.0,50.0,100.0,100.0,100.0,30.0,100.0,100.0,15.0,10.0,81.99225473321859,4.259896729776248,10.0,75.0,75.0,복병강 75.0점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK,"diff 10.0/15 (|rank-r_pop|=4), perf 30.0/30 (best_pct=100.0), stab 15.0/15 (p_trend=100.0, p_jt=100.0), weight 10.0/10 (Δhandy=0.0, Δwt=3.0), conn 10.0/10 (p_j=82.0, p_t=4.3)"
부산,20231208,9,1400,8,3,7.0,거,52.5,0.0,-2.0,472 -2,7,느닷,3,41.8,59.6,78.1,45.6,65.5,91.7,2,28.9,4.6,22.2,18.9,28,0,5,12.5,100.0,100.0,100.0,100.0,100.0,30.0,100.0,100.0,15.0,10.0,77.4526678141136,56.045611015490536,10.0,77.5,0.0,후보아님(m_rank<4),"diff 12.5/15 (|rank-r_pop|=5), perf 30.0/30 (best_pct=100.0), stab 15.0/15 (p_trend=100.0, p_jt=100.0), weight 10.0/10 (Δhandy=0.0, Δwt=-2.0), conn 10.0/10 (p_j=77.5, p_t=56.0)"
부산,20231210,5,1400,3,4,2.0,수,55.0,0.0,5.0,456 +5,4,원더풀리어,4,90.9,77.6,35.4,87.0,62.5,42.2,2,29.2,8.0,23.5,19.5,35,1,1,2.5,100.0,100.0,100.0,100.0,100.0,30.0,100.0,100.0,15.0,10.0,81.99225473321859,61.03700516351118,10.0,67.5,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK,"diff 2.5/15 (|rank-r_pop|=1), perf 30.0/30 (best_pct=100.0), stab 15.0/15 (p_trend=100.0, p_jt=100.0), weight 10.0/10 (Δhandy=0.0, Δwt=5.0), conn 10.0/10 (p_j=82.0, p_t=61.0)"
부산,20231215,5,1200,5,7,5.0,암,52.0,0.0,0.0,493 +0,4,남도일등,8,14.0,79.6,75.7,59.4,36.0,19.1,3,42.2,6.4,18.0,7.7,14,1,2,5.0,50.0,100.0,100.0,50.0,100.0,30.0,50.0,50.0,15.0,10.0,59.14371772805508,3.463855421686747,10.0,70.0,70.0,복병강 70.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK,"diff 5.0/15 (|rank-r_pop|=2), perf 30.0/30 (best_pct=100.0), stab 15.0/15 (p_trend=50.0, p_jt=50.0), weight 10.0/10 (Δhandy=0.0, Δwt=0.0), conn 10.0/10 (p_j=59.1, p_t=3.5)"
부산,20231215,5,1200,1,1,4.0,암,52.0,1.0,9.0,455 +9,10,원더풀큐티,1,49.2,78.2,58.1,70.6,74.5,100.0,2,16.4,4.0,22.7,11.3,26,0,0,0.0,100.0,50.0,50.0,100.0,100.0,30.0,100.0,100.0,15.0,10.0,79.43201376936317,11.44578313253012,10.0,65.0,0.0,후보아님(m_rank<4),"diff 0.0/15 (|rank-r_pop|=0), perf 30.0/30 (best_pct=100.0), stab 15.0/15 (p_trend=100.0, p_jt=100.0), weight 10.0/10 (Δhandy=1.0, Δwt=9.0), conn 10.0/10 (p_j=79.4, p_t=11.4)"
부산,20231215,6,1400,1,8,5.0,수,54.0,-1.0,2.0,471 +2,5,최강무지개,7,13.8,98.6,83.4,59.4,43.0,2.7,3,16.2,3.7,15.9,11.3,21,1,7,15.0,100.0,100.0,100.0,100.0,100.0,30.0,100.0,100.0,15.0,10.0,46.36402753872633,11.44578313253012,10.0,80.0,80.0,복병강 80.0점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK,"diff 15.0/15 (|rank-r_pop|=7), perf 30.0/30 (best_pct=100.0), stab 15.0/15 (p_trend=100.0, p_jt=100.0), weight 10.0/10 (Δhandy=-1.0, Δwt=2.0), conn 10.0/10 (p_j=46.4, p_t=11.4)"
부산,20231215,7,1600,11,8,3.0,암,51.0,0.0,0.0,448 +0,10,비케이갤럽,7,100.0,0.6,0.0,14.1,50.8,19.6,3,47.0,10.5,15.0,14.0,42,1,3,7.5,100.0,100.0,100.0,100.0,100.0,30.0,100.0,100.0,15.0,10.0,42.38382099827883,20.761617900172116,10.0,72.5,72.5,복병강 72.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK,"diff 7.5/15 (|rank-r_pop|=3), perf 30.0/30 (best_pct=100.0), stab 15.0/15 (p_trend=100.0, p_jt=100.0), weight 10.0/10 (Δhandy=0.0, Δwt=0.0), conn 10.0/10 (p_j=42.4, p_t=20.8)"
부산,20231215,9,1600,9,9,3.0,수,52.0,0.0,10.0,499 +10,2,블랙볼트,10,31.0,43.4,56.4,31.7,52.0,1.7,3,31.7,3.9,15.9,14.6,42,1,0,0.0,100.0,100.0,100.0,100.0,100.0,30.0,100.0,100.0,15.0,10.0,46.36402753872633,24.655765920826163,10.0,65.0,65.0,복병유력 65.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK,"diff 0.0/15 (|rank-r_pop|=0), perf 30.0/30 (best_pct=100.0), stab 15.0/15 (p_trend=100.0, p_jt=100.0), weight 10.0/10 (Δhandy=0.0, Δwt=10.0), conn 10.0/10 (p_j=46.4, p_t=24.7)"
부산,20231217,2,1200,6,9,6.0,수,51.5,0.0,4.0,482 +4,5,인디언파티,8,17.7,41.6,65.5,62.2,59.0,14.0,2,61.4,6.2,15.3,7.7,30,1,3,7.5,100.0,50.0,50.0,50.0,100.0,30.0,50.0,50.0,15.0,10.0,43.54561101549053,3.463855421686747,10.0,72.5,72.5,복병강 72.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK,"diff 7.5/15 (|rank-r_pop|=3), perf 30.0/30 (best_pct=100.0), stab 15.0/15 (p_trend=50.0, p_jt=50.0), weight 10.0/10 (Δhandy=0.0, Δwt=4.0), conn 10.0/10 (p_j=43.5, p_t=3.5)"
부산,20231217,2,1200,2,8,5.0,암,52.0,0.0,2.0,487 +2,8,스타티세,2,16.5,93.9,100.0,67.9,67.3,25.3,3,26.0,4.1,15.7,7.7,14,0,6,15.0,50.0,100.0,100.0,100.0,100.0,30.0,100.0,100.0,15.0,10.0,45.22375215146299,3.463855421686747,10.0,80.0,0.0,후보아님(m_rank<4),"diff 15.0/15 (|rank-r_pop|=6), perf 30.0/30 (best_pct=100.0), stab 15.0/15 (p_trend=100.0, p_jt=100.0), weight 10.0/10 (Δhandy=0.0, Δwt=2.0), conn 10.0/10 (p_j=45.2, p_t=3.5)"
부산,20231217,3,1300,5,10,3.0,암,52.0,0.0,-2.0,497 -2,7,삼바스텝,9,90.8,0.0,0.0,69.4,40.3,11.5,1,22.9,5.2,11.6,7.7,16,1,5,12.5,100.0,100.0,100.0,100.0,100.0,30.0,100.0,100.0,15.0,10.0,21.70826161790017,3.463855421686747,0.0,67.5,67.5,복병유력 67.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정,"diff 12.5/15 (|rank-r_pop|=5), perf 30.0/30 (best_pct=100.0), stab 15.0/15 (p_trend=100.0, p_jt=100.0), weight 10.0/10 (Δhandy=0.0, Δwt=-2.0), conn 0.0/10 (p_j=21.7, p_t=3.5)"
부산,20231217,4,1600,5,5,3.0,거,52.5,-3.5,5.0,472 +5,4,커널플라잉,5,0.0,100.0,77.3,49.8,59.5,100.0,1,17.7,3.9,22.7,13.2,14,1,0,0.0,100.0,100.0,100.0,100.0,100.0,30.0,100.0,100.0,15.0,0.0,79.43201376936317,17.706540447504302,10.0,55.0,55.0,복병유력 55.0점 · 구간강점/폼/연대OK/기수/조교OK,"diff 0.0/15 (|rank-r_pop|=0), perf 30.0/30 (best_pct=100.0), stab 15.0/15 (p_trend=100.0, p_jt=100.0), weight 0.0/10 (Δhandy=-3.5, Δwt=5.0), conn 10.0/10 (p_j=79.4, p_t=17.7)"
부산,20231217,5,1800,7,3,4.0,거,55.5,2.5,0.0,499 +0,1,최강마린,4,48.8,54.6,57.0,44.8,50.3,100.0,3,15.6,5.0,20.6,20.5,37,1,4,10.0,100.0,100.0,100.0,100.0,100.0,30.0,100.0,100.0,15.0,0.0,72.22461273666093,67.42685025817556,10.0,65.0,65.0,복병유력 65.0점 · 구간강점/평가불일치/폼/연대OK/기수/조교OK,"diff 10.0/15 (|rank-r_pop|=4), perf 30.0/30 (best_pct=100.0), stab 15.0/15 (p_trend=100.0, p_jt=100.0), weight 0.0/10 (Δhandy=2.5, Δwt=0.0), conn 10.0/10 (p_j=72.2, p_t=67.4)"
부산,20231217,6,1200,8,7,4.0,암,52.0,-3.5,15.0,509 +15,8,로드투브이,8,20.3,36.1,26.0,57.1,80.8,79.4,3,24.7,3.8,15.9,18.7,198,1,1,2.5,100.0,100.0,100.0,100.0,100.0,30.0,100.0,100.0,15.0,0.0,46.36402753872633,54.38898450946644,10.0,57.5,57.5,복병유력 57.5점 · 구간강점/폼/연대OK/기수/조교OK,"diff 2.5/15 (|rank-r_pop|=1), perf 30.0/30 (best_pct=100.0), stab 15.0/15 (p_trend=100.0, p_jt=100.0), weight 0.0/10 (Δhandy=-3.5, Δwt=15.0), conn 10.0/10 (p_j=46.4, p_t=54.4)"
부산,20231222,2,1300,7,6,2.0,암,51.0,-2.0,3.0,475 +3,8,투투머니건,6,71.6,41.5,40.3,28.6,49.3,5.5,3,69.6,9.6,14.8,8.4,14,1,1,2.5,100.0,100.0,100.0,100.0,100.0,30.0,100.0,100.0,15.0,0.0,41.265060240963855,5.034423407917384,10.0,57.5,57.5,복병유력 57.5점 · 구간강점/폼/연대OK/기수/조교OK,"diff 2.5/15 (|rank-r_pop|=1), perf 30.0/30 (best_pct=100.0), stab 15.0/15 (p_trend=100.0, p_jt=100.0), weight 0.0/10 (Δhandy=-2.0, Δwt=3.0), conn 10.0/10 (p_j=41.3, p_t=5.0)"
부산,20231222,4,1200,7,8,5.0,암,52.0,0.0,-3.0,414 -3,2,투투라임,9,35.8,83.8,90.6,55.2,38.0,25.5,3,32.6,4.2,16.9,8.4,14,1,1,2.5,100.0,100.0,100.0,100.0,100.0,30.0,100.0,100.0,15.0,10.0,51.936316695352836,5.034423407917384,10.0,67.5,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK,"diff 2.5/15 (|rank-r_pop|=1), perf 30.0/30 (best_pct=100.0), stab 15.0/15 (p_trend=100.0, p_jt=100.0), weight 10.0/10 (Δhandy=0.0, Δwt=-3.0), conn 10.0/10 (p_j=51.9, p_t=5.0)"
부산,20231222,6,1400,7,6,4.0,암,53.5,-0.5,-1.0,484 -1,2,퀄리티퀸,6,83.5,35.9,42.8,59.3,38.0,29.4,2,30.1,6.9,12.1,14.5,33,1,1,2.5,100.0,100.0,100.0,100.0,100.0,30.0,100.0,100.0,15.0,10.0,25.92512908777969,24.053356282271945,0.0,57.5,57.5,복병유력 57.5점 · 구간강점/폼/연대OK/체중/부담안정,"diff 2.5/15 (|rank-r_pop|=1), perf 30.0/30 (best_pct=100.0), stab 15.0/15 (p_trend=100.0, p_jt=100.0), weight 10.0/10 (Δhandy=-0.5, Δwt=-1.0), conn 0.0/10 (p_j=25.9, p_t=24.1)"
부산,20231222,7,1800,11,3,3.0,수,52.0,-3.0,-2.0,469 -2,7,하늘불패,2,45.4,65.1,56.8,39.3,66.3,100.0,3,12.5,4.1,38.2,12.6,28,0,8,15.0,50.0,100.0,50.0,50.0,100.0,30.0,100.0,100.0,15.0,0.0,99.31153184165233,15.641135972461273,10.0,70.0,0.0,후보아님(m_rank<4),"diff 15.0/15 (|rank-r_pop|=8), perf 30.0/30 (best_pct=100.0), stab 15.0/15 (p_trend=100.0, p_jt=100.0), weight 0.0/10 (Δhandy=-3.0, Δwt=-2.0), conn 10.0/10 (p_j=99.3, p_t=15.6)"
부산,20231222,7,1800,6,7,4.0,암,52.5,-1.0,-2.0,506 -2,8,원더풀파일,9,74.4,62.1,76.3,60.4,34.0,48.5,1,16.3,8.3,20.2,35.1,91,1,1,2.5,100.0,50.0,100.0,100.0,100.0,30.0,50.0,50.0,15.0,10.0,70.86919104991394,98.79518072289156,10.0,67.5,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK,"diff 2.5/15 (|rank-r_pop|=1), perf 30.0/30 (best_pct=100.0), stab 15.0/15 (p_trend=50.0, p_jt=50.0), weight 10.0/10 (Δhandy=-1.0, Δwt=-2.0), conn 10.0/10 (p_j=70.9, p_t=98.8)"
부산,20231222,8,1600,9,11,5.0,거,57.0,5.0,7.0,502 +7,8,콰트로맥스,9,0.0,6.8,13.8,64.7,32.3,75.4,2,22.8,4.4,20.2,19.5,21,1,2,5.0,50.0,50.0,50.0,50.0,50.0,0.0,50.0,100.0,15.0,0.0,70.86919104991394,61.03700516351118,10.0,30.0,30.0,약함 30.0점 · 폼/연대OK/기수/조교OK,"diff 5.0/15 (|rank-r_pop|=2), perf 0.0/30 (best_pct=50.0), stab 15.0/15 (p_trend=50.0, p_jt=100.0), weight 0.0/10 (Δhandy=5.0, Δwt=7.0), conn 10.0/10 (p_j=70.9, p_t=61.0)"
부산,20231222,8,1600,3,4,6.0,거,54.5,-0.5,5.0,480 +5,10,에코선,4,100.0,52.7,54.6,80.4,81.3,0.0,3,15.4,3.5,14.8,14.5,42,1,1,2.5,100.0,100.0,100.0,100.0,100.0,30.0,100.0,50.0,15.0,10.0,41.265060240963855,24.053356282271945,10.0,67.5,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK,"diff 2.5/15 (|rank-r_pop|=1), perf 30.0/30 (best_pct=100.0), stab 15.0/15 (p_trend=100.0, p_jt=50.0), weight 10.0/10 (Δhandy=-0.5, Δwt=5.0), conn 10.0/10 (p_j=41.3, p_t=24.1)"
부산,20231224,1,1200,4,4,2.0,암,54.0,0.0,0.0,489 +0,7,승리파티,4,92.7,54.5,76.2,42.4,50.0,2.6,3,15.1,3.7,23.9,22.6,28,1,0,0.0,100.0,100.0,100.0,100.0,100.0,30.0,100.0,100.0,15.0,10.0,83.36919104991394,79.86230636833047,10.0,65.0,65.0,복병유력 65.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK,"diff 0.0/15 (|rank-r_pop|=0), perf 30.0/30 (best_pct=100.0), stab 15.0/15 (p_trend=100.0, p_jt=100.0), weight 10.0/10 (Δhandy=0.0, Δwt=0.0), conn 10.0/10 (p_j=83.4, p_t=79.9)"
