race_key,경마장,경주일,년월,경주번호,등급,경주거리,신마수,삼복승식배당율,실제_top3_마번,r_pop_top4,m_rank_top4,r_pop_top6,m_rank_top6,r_BOX4_unit,m_BOX4_unit,r_BOX6_unit,m_BOX6_unit,r_BOX4_bet,r_BOX4_hit,r_BOX4_refund,m_BOX4_bet,m_BOX4_hit,m_BOX4_refund,r_BOX6_bet,r_BOX6_hit,r_BOX6_refund,m_BOX6_bet,m_BOX6_hit,m_BOX6_refund,TOTAL_bet,TOTAL_refund
부산_20241206_4,부산,20241206,202412,4,국5등급,1300.0,0,28.8,"3,6,9","6,3,5,12","6,3,5,12","6,3,5,12,10,9","6,3,5,12,10,9",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,2880.0,2000.0,1,2880.0,8000.0,5760.0
부산_20241206_5,부산,20241206,202412,5,국5등급,1600.0,1,40.3,"4,5,6","4,5,9,11","4,11,9,5","4,5,9,11,10,2","4,11,9,5,10,6",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,4029.9999999999995,8000.0,4029.9999999999995
부산_20241206_7,부산,20241206,202412,7,국4등급,1200.0,0,20.0,"3,4,6","4,11,6,7","4,6,11,5","4,11,6,7,5,1","4,6,11,5,1,7",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20241206_8,부산,20241206,202412,8,국3등급,1800.0,0,11.7,"4,6,7","6,9,2,7","6,7,2,9","6,9,2,7,12,4","6,7,2,9,3,12",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,1170.0,2000.0,0,0.0,8000.0,1170.0
부산_20241208_2,부산,20241208,202412,2,국5등급,1200.0,0,20.1,"2,8,10","10,4,1,9","10,4,1,9","10,4,1,9,8,12","10,4,1,9,8,11",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20241208_3,부산,20241208,202412,3,국5등급,1400.0,0,40.7,"9,10,11","10,7,5,4","10,7,5,4","10,7,5,4,3,8","10,7,5,4,3,8",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20241208_4,부산,20241208,202412,4,국4등급,1800.0,0,17.8,"5,7,8","12,2,5,4","12,6,2,5","12,2,5,4,8,1","12,6,2,5,4,8",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20241208_5,부산,20241208,202412,5,혼4등급,1600.0,1,6460.7,"3,10,12","2,4,8,7","2,4,8,7","2,4,8,7,5,11","2,4,8,7,5,10",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20241208_6,부산,20241208,202412,6,혼3등급,1600.0,0,28.3,"1,4,11","5,4,6,9","5,4,6,9","5,4,6,9,11,8","5,4,6,9,1,7",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20241208_7,부산,20241208,202412,7,2등급,2000.0,1,23.5,"5,9,11","9,2,11,5","9,5,12,2","9,2,11,5,12,3","9,5,12,2,11,3",500,500,100,100,2000.0,1,11750.0,2000.0,0,0.0,2000.0,1,2350.0,2000.0,1,2350.0,8000.0,16450.0
부산_20241213_2,부산,20241213,202412,2,국6등급,1300.0,1,85.9,"1,2,7","12,2,1,3","12,2,1,3","12,2,1,3,10,5","12,2,1,3,10,5",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20241213_3,부산,20241213,202412,3,국6등급,1600.0,0,71.2,"5,8,9","8,9,1,2","8,9,1,2","8,9,1,2,7,5","8,9,1,2,3,7",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,7120.0,2000.0,0,0.0,8000.0,7120.0
부산_20241213_4,부산,20241213,202412,4,국5등급,1400.0,0,17.0,"4,5,9","3,9,4,6","3,9,4,10","3,9,4,6,8,5","3,9,4,10,6,8",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,1700.0,2000.0,0,0.0,8000.0,1700.0
부산_20241213_5,부산,20241213,202412,5,국5등급,1300.0,0,19.0,"2,4,7","4,9,2,3","4,9,2,3","4,9,2,3,5,7","4,9,2,3,5,7",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,1900.0,2000.0,1,1900.0,8000.0,3800.0
부산_20241213_6,부산,20241213,202412,6,국5등급,1200.0,0,6.1,"5,11,12","11,5,12,9","11,5,12,8","11,5,12,9,8,3","11,5,12,8,9,3",500,500,100,100,2000.0,1,3050.0,2000.0,1,3050.0,2000.0,1,610.0,2000.0,1,610.0,8000.0,7320.0
부산_20241213_7,부산,20241213,202412,7,국4등급,1400.0,1,31.7,"2,4,10","6,5,8,9","6,5,8,9","6,5,8,9,2,3","6,5,8,9,2,12",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20241213_8,부산,20241213,202412,8,혼4등급,1800.0,0,336.6,"2,4,12","5,7,2,6","5,7,2,6","5,7,2,6,11,12","5,7,2,6,11,8",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20241215_3,부산,20241215,202412,3,국5등급,1800.0,0,17.1,"7,8,9","9,3,7,11","9,3,7,11","9,3,7,11,12,6","9,3,7,11,2,12",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20241215_5,부산,20241215,202412,5,혼3등급,1800.0,1,11.6,"3,4,5","3,4,9,2","3,4,9,2","3,4,9,2,10,8","3,4,9,2,10,1",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20241215_6,부산,20241215,202412,6,1등급,1200.0,0,45.0,"5,10,11","12,5,6,10","12,5,6,10","12,5,6,10,2,7","12,5,6,10,2,9",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20241220_4,부산,20241220,202412,4,국5등급,1400.0,0,45.6,"8,9,11","10,8,11,12","10,8,11,2","10,8,11,12,4,1","10,8,11,2,12,4",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20241220_5,부산,20241220,202412,5,국5등급,1200.0,0,161.0,"2,3,4","10,6,3,7","10,6,4,3","10,6,3,7,4,5","10,6,4,3,7,2",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,16100.0,8000.0,16100.0
부산_20241220_6,부산,20241220,202412,6,국4등급,1600.0,0,1858.5,"5,6,8","4,2,9,1","4,2,9,1","4,2,9,1,6,5","4,2,9,1,7,6",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20241220_7,부산,20241220,202412,7,국4등급,1800.0,0,136.7,"4,10,11","10,12,11,9","10,11,9,12","10,12,11,9,6,4","10,11,9,12,6,4",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,13669.999999999998,2000.0,1,13669.999999999998,8000.0,27339.999999999996
부산_20241220_8,부산,20241220,202412,8,혼3등급,1200.0,1,22.3,"3,8,9","6,8,1,3","6,8,1,3","6,8,1,3,9,12","6,8,1,3,9,12",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,2230.0,2000.0,1,2230.0,8000.0,4460.0
부산_20241222_3,부산,20241222,202412,3,국5등급,1600.0,1,70.5,"4,10,11","4,9,2,5","4,9,2,5","4,9,2,5,10,12","4,9,2,5,6,10",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20241222_4,부산,20241222,202412,4,혼4등급,1200.0,0,10.0,"5,8,10","8,10,4,11","8,2,4,10","8,10,4,11,2,9","8,2,4,10,11,9",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20241222_5,부산,20241222,202412,5,국3등급,1800.0,0,53.3,"9,10,11","1,10,2,5","1,2,10,5","1,10,2,5,11,3","1,2,10,5,11,6",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20241222_6,부산,20241222,202412,6,2등급,1400.0,0,235.2,"4,5,9","11,1,6,12","11,1,6,12","11,1,6,12,7,2","11,1,6,12,7,2",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20241227_5,부산,20241227,202412,5,국5등급,1800.0,0,79.4,"4,8,11","10,8,6,12","10,8,6,12","10,8,6,12,1,3","10,8,6,12,1,2",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20241227_6,부산,20241227,202412,6,국4등급,1400.0,0,140.7,"8,9,11","6,8,1,10","6,8,10,12","6,8,1,10,12,11","6,8,10,12,1,11",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20241227_7,부산,20241227,202412,7,혼4등급,1600.0,0,69.0,"3,6,9","3,6,4,10","3,6,10,4","3,6,4,10,7,8","3,6,10,4,7,8",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20241227_8,부산,20241227,202412,8,2등급,1800.0,0,23.9,"1,5,11","3,1,9,10","1,3,9,10","3,1,9,10,2,11","1,3,9,10,2,8",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20241229_1,부산,20241229,202412,1,국6등급,1600.0,1,18.0,"5,9,12","9,2,5,3","9,2,5,3","9,2,5,3,4,1","9,2,5,3,6,4",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20241229_2,부산,20241229,202412,2,국5등급,1400.0,1,130.1,"5,9,10","1,6,12,9","1,6,12,9","1,6,12,9,3,8","1,6,12,9,3,8",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20241229_3,부산,20241229,202412,3,국5등급,1200.0,0,12.4,"3,6,10","11,3,12,1","11,12,3,9","11,3,12,1,9,10","11,12,3,9,1,8",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20241229_4,부산,20241229,202412,4,혼4등급,1800.0,0,201.0,"2,3,12","5,4,6,3","5,4,6,3","5,4,6,3,10,9","5,4,6,3,10,2",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20241229_5,부산,20241229,202412,5,국3등급,1400.0,0,159.0,"6,10,11","3,10,9,6","3,10,9,6","3,10,9,6,1,5","3,10,9,6,1,4",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20241229_6,부산,20241229,202412,6,1등급,2000.0,1,38.0,"3,4,6","8,4,5,6","8,4,3,6","8,4,5,6,3,2","8,4,3,6,2,9",500,500,100,100,2000.0,0,0.0,2000.0,1,19000.0,2000.0,1,3800.0,2000.0,1,3800.0,8000.0,26600.0
부산_20250103_2,부산,20250103,202501,2,국6등급,1300.0,1,779.6,"5,8,9","1,7,2,5","1,7,2,5","1,7,2,5,4,8","1,7,2,5,8,4",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20250103_3,부산,20250103,202501,3,국6등급,1400.0,1,94.8,"5,6,11","11,5,6,9","11,5,6,9","11,5,6,9,8,2","11,5,6,9,8,2",500,500,100,100,2000.0,1,47400.0,2000.0,1,47400.0,2000.0,1,9480.0,2000.0,1,9480.0,8000.0,113760.0
부산_20250103_4,부산,20250103,202501,4,국5등급,1400.0,0,334.3,"6,10,12","10,2,4,3","10,2,4,3","10,2,4,3,6,1","10,2,4,3,1,6",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20250103_5,부산,20250103,202501,5,국5등급,1600.0,0,274.5,"3,5,12","11,9,7,5","11,5,9,10","11,9,7,5,12,10","11,5,9,10,7,4",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20250103_6,부산,20250103,202501,6,국4등급,1200.0,0,370.7,"5,6,8","3,10,8,1","3,8,1,6","3,10,8,1,6,5","3,8,1,6,5,10",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,37070.0,2000.0,1,37070.0,8000.0,74140.0
부산_20250103_7,부산,20250103,202501,7,혼4등급,1400.0,0,14.6,"4,6,9","6,4,11,3","6,4,11,3","6,4,11,3,9,1","6,4,11,3,9,1",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,1460.0,2000.0,1,1460.0,8000.0,2920.0
부산_20250103_8,부산,20250103,202501,8,국3등급,1400.0,0,358.6,"2,6,10","3,6,2,8","3,6,2,8","3,6,2,8,1,10","3,6,2,8,1,10",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,35860.0,2000.0,1,35860.0,8000.0,71720.0
부산_20250103_9,부산,20250103,202501,9,혼3등급,1800.0,1,46.6,"4,5,8","8,7,2,4","8,7,4,2","8,7,2,4,6,11","8,7,4,2,9,6",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20250105_2,부산,20250105,202501,2,국5등급,1300.0,1,124.6,"3,7,11","9,7,3,12","7,3,2,12","9,7,3,12,2,6","7,3,2,12,6,5",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20250105_3,부산,20250105,202501,3,국5등급,1200.0,0,35.4,"4,11,12","4,9,11,2","4,9,11,5","4,9,11,2,5,10","4,9,11,5,2,3",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20250105_4,부산,20250105,202501,4,국4등급,1800.0,0,848.0,"2,8,12","12,11,5,1","12,11,5,1","12,11,5,1,6,2","12,11,5,1,6,10",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20250105_5,부산,20250105,202501,5,혼4등급,1600.0,0,25.1,"7,8,11","7,11,4,9","7,11,4,12","7,11,4,9,12,8","7,11,4,12,9,10",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,2510.0,2000.0,0,0.0,8000.0,2510.0
부산_20250105_6,부산,20250105,202501,6,2등급,1600.0,0,3.2,"1,4,5","1,4,5,6","1,4,5,6","1,4,5,6,10,8","1,4,5,6,10,8",500,500,100,100,2000.0,1,1600.0,2000.0,1,1600.0,2000.0,1,320.0,2000.0,1,320.0,8000.0,3840.0
부산_20250110_3,부산,20250110,202501,3,국6등급,1300.0,0,36.5,"3,6,9","6,10,8,3","6,10,8,2","6,10,8,3,9,2","6,10,8,2,9,3",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,3650.0,2000.0,1,3650.0,8000.0,7300.0
부산_20250110_4,부산,20250110,202501,4,국6등급,1600.0,0,667.4,"3,4,9","3,2,10,11","3,2,10,11","3,2,10,11,5,4","3,2,10,11,4,8",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20250110_5,부산,20250110,202501,5,국5등급,1300.0,0,35.0,"5,8,11","2,5,8,1","2,5,8,1","2,5,8,1,6,7","2,5,8,1,6,7",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20250110_6,부산,20250110,202501,6,국5등급,1400.0,0,120.0,"4,6,10","6,10,7,4","6,10,7,4","6,10,7,4,3,8","6,10,7,4,3,8",500,500,100,100,2000.0,1,60000.0,2000.0,1,60000.0,2000.0,1,12000.0,2000.0,1,12000.0,8000.0,144000.0
부산_20250110_7,부산,20250110,202501,7,국4등급,1400.0,0,85.6,"3,6,8","2,3,6,11","2,3,6,11","2,3,6,11,10,8","2,3,6,11,8,10",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,8560.0,2000.0,1,8560.0,8000.0,17120.0
부산_20250110_8,부산,20250110,202501,8,국3등급,1800.0,0,40.5,"3,7,8","7,3,4,6","3,7,6,4","7,3,4,6,2,8","3,7,6,4,9,2",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,4050.0,2000.0,0,0.0,8000.0,4050.0
부산_20250110_9,부산,20250110,202501,9,혼4등급,1200.0,0,372.4,"4,8,9","1,7,4,8","1,7,4,10","1,7,4,8,9,2","1,7,4,10,9,8",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,37240.0,2000.0,1,37240.0,8000.0,74480.0
부산_20250112_2,부산,20250112,202501,2,국5등급,1200.0,0,1995.7,"5,6,10","1,12,9,10","1,12,9,6","1,12,9,10,5,3","1,12,9,6,10,5",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,199570.0,8000.0,199570.0
부산_20250112_3,부산,20250112,202501,3,국5등급,1800.0,1,29.1,"3,9,11","7,9,6,4","7,9,6,4","7,9,6,4,1,5","7,9,6,4,2,11",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20250112_4,부산,20250112,202501,4,혼4등급,1800.0,1,24.0,"2,8,11","12,2,8,3","12,2,8,3","12,2,8,3,1,10","12,2,8,3,1,4",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20250112_5,부산,20250112,202501,5,국4등급,1600.0,1,59.2,"2,4,10","2,11,3,9","2,11,9,3","2,11,3,9,10,7","2,11,9,3,10,1",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20250112_6,부산,20250112,202501,6,1등급,1400.0,0,58.5,"5,9,10","4,7,9,5","4,7,9,5","4,7,9,5,1,3","4,7,9,5,1,3",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20250117_4,부산,20250117,202501,4,국5등급,1300.0,0,75.7,"1,2,11","11,9,8,2","11,8,9,2","11,9,8,2,6,5","11,8,9,2,6,5",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20250117_5,부산,20250117,202501,5,국5등급,1200.0,0,169.7,"3,9,10","9,1,5,12","9,1,5,12","9,1,5,12,11,7","9,1,5,12,3,11",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20250117_6,부산,20250117,202501,6,국5등급,1400.0,1,25.6,"2,6,7","1,6,2,7","1,6,2,7","1,6,2,7,3,5","1,6,2,7,3,8",500,500,100,100,2000.0,1,12800.0,2000.0,1,12800.0,2000.0,1,2560.0,2000.0,1,2560.0,8000.0,30720.0
부산_20250117_7,부산,20250117,202501,7,국4등급,1800.0,0,48.8,"3,8,9","8,9,12,3","8,9,12,5","8,9,12,3,5,11","8,9,12,5,3,1",500,500,100,100,2000.0,1,24400.0,2000.0,0,0.0,2000.0,1,4880.0,2000.0,1,4880.0,8000.0,34160.0
부산_20250117_8,부산,20250117,202501,8,혼4등급,1600.0,0,14.6,"4,7,12","7,8,9,12","7,8,9,12","7,8,9,12,4,3","7,8,9,12,4,11",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,1460.0,2000.0,1,1460.0,8000.0,2920.0
부산_20250117_9,부산,20250117,202501,9,혼3등급,1200.0,0,39.9,"6,8,12","2,6,12,9","2,7,6,12","2,6,12,9,7,8","2,7,6,12,9,8",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,3990.0,2000.0,1,3990.0,8000.0,7980.0
부산_20250119_2,부산,20250119,202501,2,국6등급,1400.0,0,24.2,"2,4,9","2,1,9,5","2,1,9,5","2,1,9,5,8,4","2,1,9,5,8,4",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,2420.0,2000.0,1,2420.0,8000.0,4840.0
부산_20250119_3,부산,20250119,202501,3,국5등급,1600.0,0,7.1,"2,8,9","9,2,12,4","9,2,12,4","9,2,12,4,8,5","9,2,12,4,5,10",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,710.0,2000.0,0,0.0,8000.0,710.0
부산_20250119_4,부산,20250119,202501,4,국4등급,1400.0,0,25.1,"5,11,12","5,4,12,1","5,4,12,1","5,4,12,1,6,11","5,4,12,1,6,11",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,2510.0,2000.0,1,2510.0,8000.0,5020.0
부산_20250119_5,부산,20250119,202501,5,국3등급,1600.0,0,214.4,"1,4,9","9,2,4,6","9,2,4,6","9,2,4,6,8,7","9,2,4,6,8,7",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20250119_6,부산,20250119,202501,6,2등급,2000.0,0,298.0,"3,7,8","3,8,6,9","3,9,6,8","3,8,6,9,5,4","3,9,6,8,4,11",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20250124_5,부산,20250124,202501,5,국5등급,1200.0,0,24.5,"5,8,10","5,2,7,10","5,2,7,10","5,2,7,10,8,1","5,2,7,10,8,1",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,2450.0,2000.0,1,2450.0,8000.0,4900.0
부산_20250124_6,부산,20250124,202501,6,국5등급,1400.0,0,14.4,"3,8,10","10,4,8,1","10,4,8,1","10,4,8,1,5,11","10,4,8,1,5,11",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20250124_7,부산,20250124,202501,7,국4등급,1600.0,0,58.7,"8,9,11","11,8,6,3","11,8,3,6","11,8,6,3,9,10","11,8,3,6,10,9",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,5870.0,2000.0,1,5870.0,8000.0,11740.0
부산_20250124_8,부산,20250124,202501,8,혼4등급,1800.0,0,69.0,"2,4,7","4,2,7,10","4,7,2,5","4,2,7,10,5,6","4,7,2,5,10,1",500,500,100,100,2000.0,1,34500.0,2000.0,1,34500.0,2000.0,1,6900.0,2000.0,1,6900.0,8000.0,82800.0
부산_20250124_9,부산,20250124,202501,9,2등급,1200.0,1,18.4,"6,8,10","2,10,4,11","2,4,10,12","2,10,4,11,5,6","2,4,10,12,11,5",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20250126_2,부산,20250126,202501,2,국5등급,1400.0,1,27.4,"3,4,5","5,4,1,9","5,4,1,9","5,4,1,9,10,6","5,4,1,9,10,6",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20250126_3,부산,20250126,202501,3,국5등급,1800.0,0,100.0,"1,4,10","7,3,9,12","7,9,3,5","7,3,9,12,5,8","7,9,3,5,1,12",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20250126_4,부산,20250126,202501,4,국4등급,1200.0,0,146.1,"3,6,10","6,9,7,2","6,9,7,2","6,9,7,2,3,12","6,9,7,2,3,5",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20250126_5,부산,20250126,202501,5,혼3등급,1800.0,0,52.8,"1,6,12","6,1,12,8","6,1,12,8","6,1,12,8,10,9","6,1,12,8,9,10",500,500,100,100,2000.0,1,26400.0,2000.0,1,26400.0,2000.0,1,5280.0,2000.0,1,5280.0,8000.0,63360.0
부산_20250126_6,부산,20250126,202501,6,1등급,2000.0,0,7.5,"3,7,9","3,7,9,5","3,7,9,5","3,7,9,5,10,4","3,7,9,5,10,8",500,500,100,100,2000.0,1,3750.0,2000.0,1,3750.0,2000.0,1,750.0,2000.0,1,750.0,8000.0,9000.0
부산_20250207_3,부산,20250207,202502,3,국6등급,1600.0,1,213.7,"7,10,11","3,2,4,1","3,2,4,1","3,2,4,1,11,12","3,2,4,1,12,11",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20250207_4,부산,20250207,202502,4,국5등급,1300.0,1,11.9,"2,4,11","11,4,2,7","11,4,2,7","11,4,2,7,3,10","11,4,2,7,10,3",500,500,100,100,2000.0,1,5950.0,2000.0,1,5950.0,2000.0,1,1190.0,2000.0,1,1190.0,8000.0,14280.0
부산_20250207_5,부산,20250207,202502,5,국5등급,1800.0,0,13.0,"1,2,6","5,8,2,6","8,5,6,2","5,8,2,6,1,11","8,5,6,2,11,12",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,1300.0,2000.0,0,0.0,8000.0,1300.0
부산_20250207_6,부산,20250207,202502,6,국4등급,1400.0,0,27.0,"3,4,7","3,9,7,12","3,9,12,7","3,9,7,12,4,5","3,9,12,7,4,5",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,2700.0,2000.0,1,2700.0,8000.0,5400.0
부산_20250207_7,부산,20250207,202502,7,혼4등급,1200.0,0,34.6,"3,5,10","3,8,2,10","3,2,1,8","3,8,2,10,1,5","3,2,1,8,5,10",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,3460.0,2000.0,1,3460.0,8000.0,6920.0
부산_20250207_8,부산,20250207,202502,8,혼3등급,1200.0,0,968.0,"6,9,12","6,5,10,4","6,10,4,11","6,5,10,4,2,11","6,10,4,11,2,9",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20250207_9,부산,20250207,202502,9,2등급,2000.0,0,20.0,"3,5,6","10,3,4,6","10,6,5,3","10,3,4,6,5,9","10,6,5,3,4,7",500,500,100,100,2000.0,0,0.0,2000.0,1,10000.0,2000.0,1,2000.0,2000.0,1,2000.0,8000.0,14000.0
부산_20250209_3,부산,20250209,202502,3,국5등급,1200.0,0,95.3,"4,8,12","4,8,5,12","4,5,8,6","4,8,5,12,11,6","4,5,8,6,12,11",500,500,100,100,2000.0,1,47650.0,2000.0,0,0.0,2000.0,1,9530.0,2000.0,1,9530.0,8000.0,66710.0
