

제목 : 2022년 01월 06일 출발조교현황

---------------------------------------------------------------------
   소속조 조번   마명              기승자               비고 
    19조  9      월드투데이        정우주(기수)         양호               
    19조  12     월드포에이        칸와라즈싱(주로조교) 통과               
    19조  15     스타아이          서강주(기수)         양호               
    19조  16     몽땅              유현명(기수)         진입불량           
    19조  23     원더풀재즈        조인권(기수)         양호               
    19조  24     나이스매직        정우주(기수)         양호               
    19조  25     마군              미티키(주로조교)     양호               
    19조  27     함양은산삼        미티키(주로조교)     진입불량           
    19조  28     원더풀파일        칸와라즈싱(주로조교) 양호               
    19조  29     금아마이아        송경윤(기수)         양호               
    19조  34     올드천하          박재이(기수)         양호               
    20조  13     난산스타          전진구(기수)         양호               
    20조  18     라이언니스        김지민(주로조교)     양호               
    20조  20     쿨데이            김지민(주로조교)     양호               
    20조  21     굿바이래비츠      백승범(주로조교)     양호               
    21조  2      나이스원          이충훈(주로조교)     양호               
    21조  3      그레이룰즈        한준희(주로조교)     양호               
    21조  9      정든로            박재이(기수)         양호               
    21조  25     아델석세스        김태현(기수)         양호               
    21조  32     골든포인트        김상우(주로조교)     양호               
    21조  34     운주불패          유현명(기수)         양호               
    22조  2      운주의별          키샨싱(주로조교)     양호               
    22조  4      부산미소          정우주(기수)         양호               
    22조  6      천년의강          김철호(기수)         양호               
    22조  24     퀸오브더퀸        요아니스(기수)       양호               
    24조  8      래피드            박진영(주로조교)     양호               
    24조  32     킹비드            최은경(기수)         양호               
    26조  1      자이언트칼        정고종(주로조교)     양호               
    26조  6      원더풀모닝        박명진(주로조교)     양호               
    26조  7      톱오브코리아      정고종(주로조교)     양호               
    26조  8      더원              정고종(주로조교)     양호               
    26조  14     러너              정고종(주로조교)     양호               
    26조  15     퀸오브더월드      정고종(주로조교)     양호               
    27조  5      실버레이디        정동철(기수)         양호               
    27조  6      슈퍼갤러리        정동철(기수)         양호               
    27조  9      나이스데이        유광희(기수)         양호               
    27조  15     해피매직          정동철(기수)         양호               
    28조  6      크라우드원        최은경(기수)         양호               
    28조  13     최강두드림        오영일(주로조교)     양호               
    28조  16     머스트맨          고성리(심판승인관리사) 통과               
    32조  4      성실최고          김혜선(기수)         양호               
    32조  8      글로벌승리        서창효(주로조교)     양호               
    32조  16     몬스터브룸        서창효(주로조교)     양호               
    33조  2      우승아이콘        윤주용(주로조교)     양호               
    33조  8      마하비너스        윤형석(기수)         양호               
    33조  11     퍼플스타          김가을(주로조교)     양호               
    33조  18     은성위너          윤기정(심판승인관리사) 양호               
    33조  36     챔프그린          박종호(기수)         양호               
