

제목 : 2021년 05월 14일 출발조교현황

---------------------------------------------------------------------
   소속조 조번   마명              기승자               비고 
     9조  25     금빛행진          이종석(조교보)       양호               
     9조  40     원더풀킹          페로비치(기수)       양호               
    10조  1      해피매직          김신형(조교승인)     양호               
    10조  4      금아스탈렛        송경윤(기수)         양호               
    10조  7      수소파워          김신형(조교승인)     양호               
    10조  10     남도일등          서창효(조교승인)     진입불량           
    10조  21     금아신스틸러      이효식(기수)         양호               
    12조  2      티즈라인          모준호(기수)         양호               
    13조  4      록페가수스        박재이(기수)         양호               
    13조  10     새물결의파도      박재이(기수)         양호               
    13조  12     쿨데이            김태훈(기수)         양호               
    13조  13     케이축제          설동복(조교보)       자세불량           
    13조  15     노피곰나르샤      김명신(기수)         자세불량           
    13조  27     라이언니스        성기호(조교승인)     양호               
    13조  28     에이스가이        양영봉(조교승인)     자세불량           
    14조  2      블루스카이        리야즈 알람(조교승인) 양호               
    14조  5      진마크            김명신(기수)         양호               
    14조  19     칼마크            임성실(기수)         양호               
    15조  3      콘스탄틴          다다마스(조교승인)   양호               
    15조  5      화랑의챔피언      요아니스(기수)       양호               
    15조  11     원더풀페이거      유현명(기수)         양호               
    15조  30     아람나래          정우주(기수)         자세불량           
    15조  33     어플리트타핏      조인권(기수)         양호               
    15조  42     트라이엄프캣      최시대(기수)         양호               
    16조  22     치트키            모준호(기수)         양호               
    16조  24     성산불꽃          김경주(조교승인)     양호               
    16조  29     미라클드리밍      유현명(기수)         양호               
    16조  32     캡스톤            김경주(조교승인)     양호               
    17조  4      와이즈보스        김태경(기수)         양호               
    18조  9      사이먼탑건        모준호(기수)         양호               
    18조  11     투데이스타        김어수(기수)         양호               
    18조  26     에이원스          비샬싱(조교승인)     양호               
    19조  4      뉴욕망치          페로비치(기수)       양호               
    19조  15     부카티니          정도윤(기수)         양호               
    19조  18     금아인피니티      미티키(조교승인)     양호               
    19조  24     함안여항산        칸와라즈싱(조교승인) 진입불량           
    19조  28     굿삭스            유현명(기수)         양호               
    19조  30     킹오브더매치      칸와라즈싱(조교승인) 양호               
    19조  34     넘버원스타        칸와라즈싱(조교승인) 양호               
    20조  1      뉴루비            김지민(조교승인)     양호               
    20조  2      그레이트블루      손기흥(조교승인)     양호               
    21조  15     파이널프런트      한준희(조교승인)     양호               
    21조  25     아델석세스        김태현(기수)         양호               
    21조  36     느닷              김태현(기수)         양호               
    21조  42     석세스마초        유현명(기수)         양호               
    22조  4      동트자데이        진겸(기수)           양호               
    22조  20     골든브룸          이승우(조교승인)     통과               
    22조  26     크루스델수르      최봉수(조교승인)     통과               
    22조  37     인피니티파워      강선호(조교승인)     양호               
    22조  38     황금벌마          임성실(기수)         양호               
    24조  13     불멸의길          송경윤(기수)         양호               
    24조  14     솔릭              박준형(조교승인)     양호               
    24조  33     투투셀럽          박진영(조교승인)     진입불량           
    26조  3      판타스틱맨        페로비치(기수)       양호               
    26조  11     아모르파티        이효식(기수)         양호               
    27조  12     윈드파크          정우주(기수)         양호               
    28조  5      지평선            라왈 싱B(조교승인)   양호               
    28조  10     부산에이스        김혜선(기수)         양호               
    29조  7      금의맨            문상희(조교보)       통과               
    29조  16     원더풀시티        안현규(조교승인)     자세불량           
    29조  26     볼트비드          김태경(기수)         양호               
    29조  28     돌아온신세대      김혜선(기수)         양호               
    30조  2      반지의전설        강남규(조교승인)     양호               
    30조  4      라이징보이        김정웅(조교보)       양호               
    30조  5      파샤              고석봉(조교보)       통과               
    30조  21     전설의펀치        김정웅(조교보)       자세불량           
    30조  23     에이스코리아      더그 싱(조교승인)    양호               
    30조  28     로열페넌트        박재호(조교보)       통과               
    31조  7      가속주니어        김준태(조교승인)     양호               
    31조  20     퀸오브하츠        김준태(조교승인)     양호               
    31조  36     장산왕자          김준태(조교승인)     양호               
    33조  3      볼라벤            윤기정(심판승인관리사) 양호               
    33조  8      마하유니          정우주(기수)         양호               
    33조  20     바이칼인디        윤기정(심판승인관리사) 양호               
    33조  24     일념통천          유현명(기수)         양호               
    33조  38     청호리더          이효식(기수)         양호               
    33조  39     센텀번개          정우주(기수)         양호               
